text,label,label_text,language
") > > "" Katalogen av personliga datorverktyg för ingenjörer och Scien- ) > > > > tist"" listar hårdvarukort och programpaket för ) > > > PC/XT/AT/PS/2 klass maskiner. Fokus ligger på ingenjörskonst och scien- ) > > > tific applikationer av datorer, såsom datainsamling/kontroll, ) > > > designautomation, och dataanalys och presentation. > > > > > > Om du vill ha en gratis kopia, svara med din (U. S. Postal) > > > > > e-postadress. Jag har en kopia av denna katalog framför mig när jag skriver detta. Det har massor av qool saker i det. Mitt intryck är att de försöker att inte skicka ut den till ""browsers"". Det verkar som om din inte en köpare eller en ingenjör de inte vill slösa bort en katalog på dig. När du får en katalog det finns en ""VIP Code"" du måste ge dem ""för att säkerställa din fortsatta prenumeration."". Hur som helst, om du vill komma i kontakt med dem, är företaget Personal Computer Tools Division 550 # 400, C. De har också (308)",6,misc.forsale,sv
"Köp gärna dessa böcker!!!!!! JAG ANSER INTE MYCKET!!!!! Gör mig bara till en OFFER, och jag kommer förmodligen att ta det!!!! * Analys w/ Analytic Geometri by Auhur B. Simon (copyright date 1982), nedan avg villkor men fortfarande läsbar! * Skriva bra programvara i Fortran, Graham Smith. * Holt handbok av Kirszner & Mandell (copyright 1986) 720+ sida skrivguide. * Algebra & Trigonometri, Ett problem Solving Approach, 3: e upplagan av W. Flemming och D. Varberg. Mycket bra skick. * Allmän kemi Principer & moderna tillämpningar, R. Petrucci, fjärde upplagan. Stor bok! Mycket bra skick! * Lösningar handbok för kemi bok. Paperback. * Studieguide för kemi bok. Paperback. Skicka dina erbjudanden via e-post 02106@chopin.udel.edu",6,misc.forsale,sv
"Hej, Jag har en Color Watchman av SONY till salu. Det är 6""x3""x1"" totalt och skärmen är 2,75"" diagonal, över 2 ""bred, över 1,5"" lång. Jag fick det 2 år sedan för $320, så jag ber $160 obo. * VHF och UHF switch för kanaler 2 till 69. * slits för Audio/Video i från VCR (lämplig sladd tillhandahålls) * slits för telefoner * slits för A/C adapter (A/C adaptor också tillhandahålls) * fack för externa Antenna (intern antenn tillhandahålls) * On/Off switch * Manuell Tuning, volym, ljusstyrka och färg * Batteri körs också (4 AA batterier tillhandahålls) Det har använts mycket lite. Ser ut som nytt. E-post om intresserad.",6,misc.forsale,sv
"BOY OH BOY, har jag fått en DEAL för dig!!!!!!!!!!!! Hur låter det här.......... Jag har beslutat att sälja allt detta som en paket affär, (om inte någon verkligen vill ha något separat, då är jag öppen för det också).... Kramer Strike 100st elektrisk gitarr Mörk metallisk blå... Floyd Rose Tremlo... Tuning skåp på nöten... Bra action, all-around bra gitarr! -plus- Korg pme40x professionella modulära effekter pedal styrelse Har flänsar, kör, och grafisk likriktare... Har en unik bonus... du kan köpa seperate pedal ""boxar"" som typ av glida in i någon av de 4 befintliga slots.. Mono ingång, STEREO utgång... Perfekt för elektriska eller akustiska gitarrer!! -plus- DOD American Metal distorsion pedal Durable, bra ljudande pedal... går bra med Korg pedalen! Där har du det! Allt du har för ett bra ljud!!! Yours som ett paket affär för bara .....$ 300 o.o.!!!!!!!!!!!",6,misc.forsale,sv
"Titel bara 'om säger allt: Grasshopper Fjärrstyrd bil till salu / handel Funktioner: -$75 racing motor installerad (original ingår också) -2 uppsättningar av däck -Futaba 2 kanalradio med servos / mottagare -kropp komplett refärdig - bra form -Battery och laddare -varje sak du behöver för att ha det körs direkt ur lådan, MYCKET snabbt -allt 100% Jag har inte köra denna sak på länge. Jag hade det ute häromdagen bara för att kolla på det och allt är A-OK. Jag skulle lyssna på ANY cash offers, men är mer intresserad av att handla för några extra lagring för min dator. Om du har någon av följande och är intresserad av en handel, släpp mig en linje: IDE hårddisk 50+ megs (MUST vara 3,5"" lång) SCSI hårddisk 50+ megs (MUST vara 3,5"" bred, 1"" hög) SCSI band backup (någon göra / storlek) SCSI CD-ROM 9600 boud modem (extern)",6,misc.forsale,sv
Jag måste ta med mig min VW Corrado för kroppsarbete (jag blev träffad). Jag undrar om någon har hört talas om någon av dessa South Bay kropp butiker: Akins Collision Center i Santa Clara - på Reed St Auto West Collision - i San Jose Los Gatos Acura Royal Auto Body - i Sunnyvale Tack!,7,rec.autos,sv
"Hej från Australien, jag är en bilentusiast i Australien. Jag är särskilt intresserad av amerikanska Muscle bilar av 1960- och 1970-tal. ALL MAKES: AMC, Ford, Chrysler/Mopar, GM. Jag kommer att vara i USA i 6 veckor från 2 maj till - 14 juni 1993. Chicago: Sun maj 2 -Thursday maj 6 Denver: Fredag 7 maj - söndag 9 maj Austin, Texas: Måndag 10 maj maj 21 Oklahoma City: Fredag 21 - måndag 24 maj Anaheim, Kalifornien: tisdag 25 maj-torsdag 27 Las Vegas, Nevada: fredag 28 juni - söndag 30 maj Grand Canion, måndag 31 - tisdag 1 juni Las Angeles, San Diego och närhet: onsdag 3 juni 6 juni South Lake Tahoe, Cal: söndag 6 juni - onsdag 9 juni Reno: torsdag 10 juni San Fransisco: torsdag 31 juni - tisdag 1 juni Las Angeles, San Diego och så vidare: onsdag 6 juni juni South Lake Tahoe, Cal: söndag 6 - onsdag 9 juni Reno: torsdag 1 juni är du välkommen!",7,rec.autos,sv
"Hade en '83 Allians under en lång tid. Det var en bekväm men trög bil. Jag blev mycket van vid hornet på stjälken, efter ett par månader värt att vänja sig vid det. Efter att jag köpte min nästa bil, en Chevy, det tog mig för-EVER att vänja sig vid hornet på ratten igen! jim grå jwg@acd4.acd.com",7,rec.autos,sv
Hur ska det här fungera?,7,rec.autos,sv
"Jag har också använt Chevron's Techtrolene (sp?). Jag kan inte säga att jag har märkt någon skillnad genom att använda endera, eftersom jag/__________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________",7,rec.autos,sv
"Har någon ett bakhjul för en PD de vill skiljas med? Vet någon var jag kan hitta en bärgning? Så länge jag får GIVI bagage för Brunnhilde och har rummet, tänkte jag att jag skulle bära en reserv. Rida gratis, Bill _____________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________",8,rec.motorcycles,sv
"Intressant. Jag skulle slåss biljetten. För det första, det finns en 50-50 chans att polisen inte kommer att dyka upp. För det andra, om han dyker upp, bör du påpeka att han ljög (purgered) på biljetten. Varför 70+? Jag tror att om du är anklagad för att gå mer än 15mph att den upplagda hastigheten det är en svårare biljett. Du kunde inte ha p[ossiblely varit på 70+, eller hur?!",8,rec.motorcycles,sv
"Ja...Jag tror att det är den enda CB750 med en 630 kedja. Efter 14 år, det äntligen sträcker sig in i den ""replace"" zonen. <Sign> Jag vet .... Jag vet.",8,rec.motorcycles,sv
"Tja, du kan uppnå båda målen, faktiskt, om du har en bestämd fysisk typ i åtanke när du går till dessa (cough) kyrkomöten.. Om din smak tenderar att mindre, mer petite (cough) kyrkobesökare, är det mer troligt att de kommer att ha ett mindre huvud, och du kan säkert få en medium eller liten hjälm. Detta fungerar för mig, och jag bytte min reserv stora hjälm med min bästa vän, som på 6'9"", tenderar att leta mer efter kvinnor som är över 6'0"", och kan vanligtvis inte passa in i den medelstora hjälm han tidigare hade... Naturligtvis, om du inte är kräsen vilken storlek (*cough*) kyrkobesökare du ger hjälpsamma motorcykel rider till, då Ed råd kommer förhoppningsvis att täcka någon eventualitet när det gäller laglighet, och en extra handtowel i tankväskan gör acceptabel stoppning så att passageraren kan se ut ur utsiktsporten (större än stoppning ovanför vynporten) i fall av extrem missmatchning. Randy Davis Email: randy@megatek.com ZX-11000 Pilot!uunet!",8,rec.motorcycles,sv
"Till salu 1988 Honda CBR600 (Hurricane). Jag köpte cykeln i slutet av förra sommaren och även om jag älskar det, räkningarna tvingar mig att skiljas med det. Cykeln har lite mer än 6000 miles på det och körs mycket stark. Det är i nead av en låt-up och eventuellt break pads men gummi är bra. Jag är också kasta i en TankBag och en KIWI Helmet. Begär $3000.00 eller bästa erbjudande. Lägg hits tidningen 04-20-93 och Micronews 04-23-93. Intresserade parter kan ringa 206-635-2006 under dagen och 889-1510 på kvällarna inte senare än 11:00PM.",8,rec.motorcycles,sv
"Jag letar efter en källa till American League baseball statistik för enskilda spelare i samma format som tryckt i tidningar, dvs. jag vill inte ge en lista över spelare och få tillbaka fina tryckta rapporter för $35 i veckan. Känner någon till sådan statistik tillgänglighet och en uppfattning om kostnaden?",9,rec.sport.baseball,sv
"Efter att ha läst min lokala tidningen idag, fick jag reda på att Phillies började 1964 säsongen på 10-2. Jag är inte så gammal som 1964, men jag har hört många prata om den allvarliga kvävning jobb Phillies gjorde den säsongen. De var före kardinalerna med 15 matcher som säsongen i mitten av augusti. De lyckades förlora ett gäng från då och kardinalerna tog divisionen. 15!!! spel framåt och förlorade den... . Jag hoppas att den här säsongen är MYCKET annorlunda.",9,rec.sport.baseball,sv
"Sherri Nichols skriver eller en ung Don Bordello... Det finns en stark möjlighet att Bucs har absolut inga andra fångstmöjligheter i minderåriga vid denna tidpunkt -- åtminstone ingen redo för någon allvarlig AAA / stories plikt. Den främsta anledningen till att de kan ha stannat hos Prince kan vara bara ålder, särskilt om Spanky var krypande mot hans i mitten av 30-talet eller något. Allt som anses, men, Jag skulle vara mycket mer bekväm med Spanky bakom plattan än Prince. Finns det inte anständig backup backstop ute letar efter arbete?",9,rec.sport.baseball,sv
"Kanske jag kan hjälpa dig. Han är en stor liga tränare med Rockies. Så ovan förutsägelse är dubbelt fel. Min förutsägelse: Red Sox-Cubs Series och Vikings-Broncos SuperBore kommer att inträffa i slutet av världen. Och en Rockie kommer att sluta i topp 10 av en offensiv katagori i år. Och ingen Rockie starter kommer att ha ett ERA under 3.50. Och Rangers bleknar kommer inte att börja förrän ... Augusti. De kommer att ge vika för Änglarna. Men fortfarande utmana till slutet. Verkligen. Inte göra något av detta. Om jag är, må Gud slå ner *ZZZZT *",9,rec.sport.baseball,sv
"Om jag minns rätt (vilket alltid är tveksamt), Horners signering med Braves var beroende av att starta i Atlanta. Jag tror att han kunde ha gått tillbaka till Arizona St. för ett år till om han inte hade undertecknat. Hur som helst, Braves försökte skicka honom till Richmond en gång; det ledde till en vecka lång promenad ut. Jag tror Horner hade inget arbete etik innan han skrevs, och mindre ligan spel skulle inte ha hjälpt. Men hans råa talang skulle ha fått honom i ML, och det höll honom där ett tag, tills han började falla på handlederna.",9,rec.sport.baseball,sv
": > MVP Biggest Biggest : > Suprise Disappointment : : > Los Angeles Kings Robitaille Donnelly Hrudey : : : Jag skulle ha valt Alex Zhitnik för största suprise. De : förväntade sig att han skulle bli en stor back, men jag tror inte : tror att någon visste att han skulle vara detta imponerande i hans : rookie år. Hans hastighet, skridskoförmåga, och puck kontroll är : exceptionell - han är den att titta på Kings. : Jag håller med, med Marty McSorely och Warren Rychel kör en nära andra och tredje. Jag är förvånad att fler människor inte har noterat Knickle som den största överraskning, även om jag personligen inte verkligen ranka honom väl. Den största besvikelsen måste vara Carson. Även om detta är verkligen orättvist, eftersom alltför mycket förväntade av honom. Den andra största besvikelsen är Melrose, med sin tonåring hantering av målvaktsproblem.",10,rec.sport.hockey,sv
"Eftersom alla vill se Pittsburgh-spelare som inte spelar, skulle Stanley-cupen devalveras -- ______________________________________________________________________________________________________________________________________________________________________________________________",10,rec.sport.hockey,sv
"Ah, så nu är vi inne i europeisk spelare bashing? Vad härnäst? Inga fler franska Canadiens? Ja, det finns en idé! Låt dem fransktalande Canadiens har sin egen hockey ligan! Vi vill inte ha dem! Är du _CRAZY_? NHL är en av de verkliga internationella ligor, och ja, det _ARE_ många européer som förtjänar att spela i NHL och är bättre än vissa nordamerikaner, titta på Teemu!!!!!! Jag, för en, är glad att se européer i NHL och jag hoppas att NHL snart expanderar till Europa. Det är trevligt att se alla dessa olika människor komma tillsammans för att bilda (snart) 26 hockey lag. Darryl Brooks University på Buffalo __________________________________________________/______________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________",10,rec.sport.hockey,sv
"#21 how whatsthing how: Jag (B) Det är alldeles för tidigt att berätta om Ahola, som förvärvades förmodligen eftersom Penguins tänkte att de skulle förlora honom i expansionen utkast. Ahola hade bara spelat 50 matcher den här säsongen (Jag tror att det faktiskt är mindre; San Jose Mercury News kan vara i fel här), 20 av dem med Sharks. I de spel han har spelat, han verkade ganska solid defensivt, även om han inte har varit spektakulär, och hans brott är inte något att skriva hem om (8 poäng); det är även möjligt att handeln kan vara för framtida överväganden som visar sig vara ... Peter Ahola. #24 DOUG WILSON Säsong: 16th Acquired: '91-92, handel med Chicago för RW Kerry Toporowski och 2nd round pick i '92 bidragsgrad: Jag (B) Jag har ofta anklagas för alltför stora förväntningar på Wilson. #24 DOUG WILSON Säsong: 16th Acquired.",10,rec.sport.hockey,sv
Hur kan du anta att det var en sarkastisk kommentar?,10,rec.sport.hockey,sv
":tarnold@vnet.IBM.COM (Todd W. Arnold) sade i artikel <19930322.101356.617@almaden.ibm.com>: :> Det är OK så länge du litar på att slutanvändaren håller sig utanför din applikation :> program - eller så länge det körs i ett system där användaren inte kan komma till det. :> Annars kan du inte hindra honom från att hitta ""ladda en modul"" koden i ditt :> program, och helt enkelt kringgå checken för en giltig modul. Den försåtliga användaren :> kan antingen ändra objektkoden innan du kör programmet, eller han kan köra :> programmet under en debugger och ändra instruktionerna i minnet. : Det finns ett sätt att folie debuggers, genom att rensa det enda steget :interrupt, på vilket en debugger beror på, alla känsliga områden i koden. Detta antar att personen använder hårdvaruavlusning instruktioner av en X86 typ processor. Det kan negated av NOP bybug instruction : Det är en dator som en dator som helst.",11,sci.crypt,sv
"Detta sätt att upptäcka förkryptering kan besegras; man kan göra omvandling av spektrum av krypterad signal bara genom att lägga till några förarrangerade (i början av kommunikationen) funktion. Jag tror det. Säg, du kan göra FFT av din krypterade signal. Bara tänka ... --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------",11,sci.crypt,sv
Utan riktiga tekniska detaljer är det svårt att besvara denna fråga. Men anta att de redan *är* XORing de två 40-bitars delar att producera bara 40 bitar av verkliga nyckelmaterial? Kanske de använder den exporterbara versionen av RC2 ...? :-),11,sci.crypt,sv
"Nej tack. Detta ämne är av intresse för en mycket bredare publik. ""När jag fattar detta beslut, avser jag att förhindra den privata sektorn från att utvecklas, utom med regeringens godkännande, andra mikrokretsar eller algoritmer som är mer effektiva för att säkerställa integritet.""",11,sci.crypt,sv
": På företaget jag arbetade för tidigare, Jag fick en fil som var descryped : och personen som hade skickat det, gick på vaction . I stället för att vänta två veckor : Jag satte upp en rak frontal attack med en nyckel i taget . Det tog bara två (2) : dagar att knäcka filen . Nej , Jag har inte någon tro på DES . : A.G. Kul ! Tre frågor : 1) Vilken hårdvara använde du? 2) När du hittade nyckeln , var det något om det som var speciellt som innebar att du hade tur att hitta det tidigt ? (Som de första 30 bits alla är 0) 3) ... eller menade du en ordbok attack snarare än en binär nyckel attack ?",11,sci.crypt,sv
"Det finns två precisionsnivåer, en för arméapplikationer (avlivning måste vara mycket exakt idag) och en för civila. Den civila precisionen är ungefär 20 till 30m (korrigera mig, om jag har fel), men det kan vara insufficiant för att kartlägga byggnader. Men det finns ett sätt med en ytterligare referenspunkt (t.ex. ett fast GPS-system i ett hus) för att få samma höga precision som den militära versionen, men det blir ganska komplicerat då. Om du använder ett mikrovågssystem (det betyder faktiskt någon typ av radar), behöver du en hel del talknäppning för att få exakt vektoriserad data från dina ursprungliga signaler. Så GPS-systemet verkar vara bättre (och kör) idé för din applikation (det har varit diskussioner i denna nyhetsgrupp, vet inte en adress längre). Skål Robert (HB9NBY)",12,sci.electronics,sv
"För det första, om vi skulle använda oss av vår VHV-gas till VHV-gas, skulle vi kunna använda oss av VHV-gas till VHV-värme. Men när någon hänvisar till en Tesla-spol, betyder de inte en luftkärna. Tesla-spolen (se _ Encyklopedia_of_Electronic_Circuits_ V3, 106-1 för diagram). Den är av en klass som kallas ""Oscillating Shuttle Circuit"" (OSC). Generellt sett är OSC-tiden mycket effektiv, men den här versionen använder transistorer och motstånd, som är mycket förlustbringande enheter. Typiskt Tesla använde aktiva reflexer i stället för passiva resistorer, så att han skulle kunna uppnå effektivitet 99.5%, och bättre. Den vanliga tillämpningen av en air-core resonant transformator, eller av en OSC, är att producera starka EMI för trådlösa sändningar. Hur bra tror du att din datorskärm skulle fungera om vi tog bort vår VHV-gas till VV-gas för att ta bort vår VH-gas?",12,sci.electronics,sv
Det är KNX 1070. KNBR är uppe i Frisco och nere vid 680.,12,sci.electronics,sv
"För ett kommande projekt vill jag använda 4 Megs av DRAM konfigurerad som två 2 Meg banker med 16 bitars data. Jag undrar om någon där ute känner till en DRAM- styrenhet som kommer att hantera uppfriskande data. Det är ok om styrenheten inte hanterar bankbyte - den delen är lätt. De enda styrenheter jag känner till är de som är ute ur den nationella Semiconductor DRAM Management Handbook (1988 års utgåva) t.ex. DP8429. Jag skulle vilja veta om en annan tillverkare producerar en som kan vara lättare att genomföra i min krets. BTW, om någon vill koppla upp DRAM till en mikrocontroller, Dallas Semiconductor gör ett snyggt chip: DS1262 Serial DRAM Nonvolatizer Chip. Det använder SPI (I2C) buss och fräschar upp / kontroller upp till 16Mx1 av DRAM minne. Det kan använda ett externt batteri för att uppdatera DRAM när strömmen är avstängd. Pris är $11.75 från Dallas (quan 1). Jag önskar att jag kan använda detta chip men dess maximala SPI klocka är 1 MHz (för sakta för mig.). Tack",12,sci.electronics,sv
"GREAT stor fysiologisk nivå som kan användas för att behandla neurologisk sjukdom. Mycket informativt, välbalanserat och humanitärt utan att försumma behovet av vetenskaplig rigid (Cross-posted to alt.psychology.personality eftersom vissa personlighetstyper kommer att diskuteras i början - Obs: Jag har satt alla uppföljningar till sci.med eftersom de flesta av mina kommentarer är mer sci.med-orienterade och jag är säker på att de flesta svar, om några, kommer att vara med-relaterade.) De är bara svarar på sitt naturliga sätt: Hyper-Choleric Syndrome (HCS). Oops, det är inte en erkänd ""sjukdom"" i det psykologiska samhället, bättre inte säga att eftersom det inte, och aldrig kommer att, existera. ^) Det är fascinerande att ett oproportionerligt antal läkare kommer att skriva ut som NT (de inte är bekanta med Myers-Briggs system, bara e-posta mig och jag ska skicka en sammanfattning fil till dig).",13,sci.med,sv
"FDA, jag tror. Regler säger inga blod eller blodprodukter donationer från någon som har varit i ett malariaområde i 3 år. Jag var en trombocytdonator till min Thailand resa och min blodbank var mycket besviken över att ta reda på att de inte kunde använda mig i 3 år. Inte nödvändigtvis. Samma regler kan inte gälla för organdonation som för bloddonation. I själva verket, jag är säker på att de inte -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------",13,sci.med,sv
"Tack vare aldridge@netcom.com, vet jag nu lite mer om Stargardts sjukdom, även kallad juvenil macular distrophy, men jag skulle vilja lära mig mer. För det första, vad är den allmänna prognosen - är blindhet resultatet? För det andra, vilka behandlingar, om några, finns tillgängliga?",13,sci.med,sv
Griffin spenderar sin tid på ingenjörskonst snarare än på rituell rening av språket. Synd att han fastnade med kalkonen snarare än ett av de förnuftiga alternativen.,14,sci.space,sv
Vad sägs om att överföra kontrollen till en ideell organisation som kan ta emot donationer för att hålla farkosten i drift?,14,sci.space,sv
Jag kom precis ut ur armén. Gå signal kår eller intelligens; fotointelligens tolkning. Om du går ADA du kanske får spela med raketer men rymden kommer att se ganska långt bort grävt i leran bredvid en grunt skydda de födosamma trupper från lågt flygande föremål.,14,sci.space,sv
"Det kan vara att de bara inte nämnde det, eller att de faktiskt inte har tänkt på det. Jag fick det vaga intrycket från deras uppdrag förslag att de inte tog en mycket holistisk proach till hela saken. De verkade vilja landa människor på månen i slutet av årtiondet utan att förklara varför, eller vad de skulle göra när de kom dit. Den enda ansökan jag minns från Av Week artikeln var att placera ett teleskop på månen. Det är bra, men de förklarar inte varför det inte kan göras robotiskt. Men jag är en _member_. Förutom Bill, jag umgås med dig :)",14,sci.space,sv
Även skulle kanske få ryssarna inblandade. Efter allt de har resurser för att göra det delvis.. Men de behöver kapitalet och målet.. Jag undrar om hyra ryska resurser skulle vara en diskvalificering?,14,sci.space,sv
"Jag har en fråga till dig alla relaterade till detta. jesus fördömer skilsmässa flera gånger i det nya testamentet, och jag har en svår tid med detta. den katolska kyrkan (så vitt jag kan berätta) beviljar annulleringar med påståendet att äktenskapet aldrig verkligen existerade i Guds ögon. (snälla, om jag misstolkar, rätta mig.) Jag har dock bevittnat äktenskap där två människor var mycket förälskade men insåg att de förstörde sig själva och varandra genom att stanna i ett äktenskap, och att problemen var på grund av personliga barndomsfrågor som aldrig hade lösts. jag frågar dig, är skilsmässa berättigad i ett sådant fall? de visste vilka de var, vad de gjorde, de var djupt förälskade, men i slutändan, det fungerade inte. Jag måste erkänna att jag inte ser Jesus tvinga dem att leva tillsammans, eller ens fördöma dem att de går och söka lycka med någon senare. åsikter? vera************************************************************************************************************************************************************************************************************************************************************** Jag C . Jag Cock",15,soc.religion.christian,sv
"I sammanhanget handlar det om att Gud kallar ut ett speciellt folk (judarna) för att bära ""löftet"". Att läsa innebörden som bokstavliga människor är att missa Paulus hela poäng. Jag skulle vara glad att skicka någon mer detaljerade förklaringar av detta avsnitt om intresserade.",15,soc.religion.christian,sv
"För det första används det som en ram för att betrakta Skriften. Men om du tittar på Collosions, utan att gå in i den med antagandet att sabbaten inte kan vara en ceremoniell lag, kommer du att se att det hänvisar till sabbaten. mot oss till hans kors, och därför bör vi inte bedömas i vilken mat vi äter, vad vi dricker, hålla nya månar och heliga dagar, eller hålla sabbaten. Ordet för sabbat i denna vers är ""sabbaton"" och används i hela Nya Testamentet för att hänvisa till den 7: e dagen. Om det finns någon skrift som vi får idén om ceremoniell lag, detta är en av dem, och sabbaten är uppräknad bland ceremoniella lagar. Om man går in i detta med det grundläggande antagandet ""sabbaten kan inte vara en ceremoniell lag"" då kommer han att finna någon väg runt det, som att säga att detta bara kan hänvisa till de andra sabbatsdagarna förutom den 7tH dag, som skulle ha varit en viktig slav att skriva i den heliga världen.",15,soc.religion.christian,sv
"För den tredje skalan, men den andra skalan ska vara den andra. Det är precis vad jag påpekade. (Trots att jag hade fel om din användning av Creed, den katolska Encylcopedia 1913 där jag läste om det sade den ortodoxa använda Creed minus filioque. Tydligen har det förändrats.) Den Athanasian Creed har alltid haft Filioque, den Nicene - Constantinopolitan gjorde inte. Naturligtvis tog den ortodoxa inte bort Filioque från Nicene bland Creed (det var inte där för att börja med), men de gjorde verkligen från Athanasian Creed, som gjorde det från början. Jag kan påpeka att hela problemet började över skillnaden i sätt att förklara generationen av den välsignade Treenigheten, den östra betona idén om den Helige Ande som går vidare från Fadern, och den västra använder från Fadern och Sonen. I själva verket, som Tertullianus, används båda formuleringar (se nedan) ""Följa, vad form av dessa exempel, som jag tror på och den tredje donda som jag är det enda sättet.",15,soc.religion.christian,sv
"Om jag trodde på Bibelns Gud skulle jag vara mycket rädd för att göra detta uttalande. Säger det inte att de som dömer kommer att dömas med samma mått? En Gud som måste motivera genom rädsla är inte en Gud värdig att dyrka. Om den Gud Jesus talade om verkligen existerade skulle han inte behöva helvetet för att övertyga människor att dyrka honom. Det var myten om helvetet som fick mig att äntligen inse att hela saken var osann. Om det inte hade varit för helvetet skulle jag fortfarande vara troende idag. Myten om helvetet fick mig att inse att om det fanns en Gud som han inte var den allvetande och all gode Gud han påstod sig vara. Varför skulle jag ta en sådan varelse på hans ord, även om det fanns bevis för hans existens?",15,soc.religion.christian,sv
"Miller hade försvunnit, och ingen brydde sig om att presentera _hans sida för Högsta domstolen -- särskilt det sågade geväret användes i första världskrigets skyttegravar, och på andra trånga ställen ända sedan vapnen uppfanns. Skulle _you_ slå ner en om du var tvungen att ""städa"" en gränd i E. St Louis?",16,talk.politics.guns,sv
"Och om inte dessa medborgare hade accepterat det moraliska ansvaret att skydda sina egna liv, kunde det mycket väl ha funnits minst 13 oskyldiga offer som låg döda och flera brottslingar fortfarande ute på gatorna och fortsatte att begå sina brott mot andra.",16,talk.politics.guns,sv
"Och, Jag kan tillägga, vitamin C har fått stöd av en Nobelpristagare som ett universalmedel för nästan allt från den gemensamma kylan till cancer. Vänta lite. S&K jämförde INTE trender. Om de gjorde det, skulle de ha sett att tillkomsten av Kanadas vapenlag inte hade någon effekt på mord, total eller pistol. Utan en pre- vs. post jämförelse, man kan inte spekulera om nyttan av något. Allt de har är en korrelation, och korrelation DOES inte bevisa kausalitet. Håll det igen. Du avfärdar en punkt om demografi, då du frågar om socio-ekonomisk demografi? Mycket slick. Än en gång, korrelation inte bevisa kausalitet. Tittar på pre-vs. post data, den kanadensiska vapenlagen hade ingen effekt. Sir, om du var en kanadensare, och ägde en riktig pistol innan de restriktiva vapen lagar antogs, och beslutade att dölja det snarare än vända det i, skulle du svara sanningsenligt en fråga om vapen ägande från någon som ringer, skriver, eller frågar dig på gatan? Det är ett problem med undersökningar. Ingen kommer att svara på en inkränkt . ""En annan sak som inte är chandist chandist chandistry..",16,talk.politics.guns,sv
": > NEWSPAPER AD CENSORSHIP : > : >San Fran. Independent San Fran. Examinator San Jose Mercury News : >1201 Evans Ave 110 5th St. 750 Ridder Park Dr. : >San Fran., CA 94124 San Fran., CA 94103 San Jose, CA 95190 : Hmmm, SJ Merc. bär Targemasters West, National Shooting Club, Reeds Sportshop, Sportsmens leverans och Big 5 annonser. De säljer alla vapen. Nej de har inga tillägg som i Shotgun nyheter. Om de inte åtminstone kör den aktuella lägger jag svär Jag kommer att avbryta min prenumeration och sluta till kontanter till CRPA.",16,talk.politics.guns,sv
"Ja, jag är pro-gun, och ja, jag håller inte med detta uttalande. Kärnvapen i och av sig själva är farliga. Radioaktiv nedbrytning av plutonium och uran, liksom tritium i vapnet, tenderar att vara något farligt för levande saker. (Kan du säga ""neutronflöde""?) Plus dessa saker har inga självförsvarssyften. Det är ganska svårt att motivera deras användning som milis vapen när de i bästa fall är avsedda för slagfältsbruk (lågavkastade vapen) eller i värsta fall för industriell mål utplånande (translation: städer och befolkningscentra). För att det ska användas som milis vapen och förvänta sig att användaren ska leva kräver någon form av av avfyrning fordon . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .",16,talk.politics.guns,sv
"... borttagna Jag är inte i fråga om att läsa tankar, men i detta fall skulle det inte vara nödvändigt. Israeler toppledare i det förflutna och nu, alltid framstå som arrogant med sina tuffa samtal försöker skrämma araberna. Som jag ser det, Israeler och araber har inte kunnat uppnå fred efter nästan 50 år av strider på grund av följande två viktiga skäl: 1) Arabiska regeringar är inte riktigt representativa för sitt folk, för närvarande är de flesta av deras ledare dumma, och / eller inte oberoende, och / eller diktatorer.",17,talk.politics.mideast,sv
Förutom Egypten förnekar resten av arabvärlden fortfarande officiellt att Israel existerar. Sparka ut Syrien? Amerikansk-ockuperade Libanon? Det är en ny en på mig!,17,talk.politics.mideast,sv
"Det är mer lämpligt att ta upp nätters med deras namn som de visas i sina underskrifter (jag misslyckades med att göra det eftersom du inte bry sig om att underteckna din utstationering). Inte bara för att det är artigt sak att göra, men också för att undvika att rikta till damer med ""Mr."", som du har gjort. För det andra, ön som namnet är mer korrekt stavas som Cypern har aldrig varit grekiska, utan snarare, det har varit hem för ett bikommunalt samhälle som bildats av greker och turkar. Det verkar som om du vet så lite om historien och demografi på ön, som du vet om kärnan i Turkiets militära ingripande till det enligt internationella avtal. Vare sig det kan, en analogi mellan en ockupation i historien och vad som pågår i dag på Azerbajdzjans land, bara kan dras med expansionistiska politik som Armenien nu bedriver. Men, Jag kan hålla med om att det inte är för oss att utfärda diagnoser till länders politiska beteende, och promulgate dem i en sådan terminologi som ""itchy-bitchy"" ... Onur Yalcininicnicy policy",17,talk.politics.mideast,sv
